name,param,Sharpe_train,Sharpe_test,Gap_Sharpe,Sortino_train,Sortino_test,Gap_Sortino,MaxDD_train,MaxDD_test,Gap_MaxDD,AvgDD_train,AvgDD_test,Gap_AvgDD
10th,218.0,-0.29258396282059657,0.9744678703784093,1.267051833199006,-0.36172336877117583,1.4822372312158356,1.8439605999870115,-45.47490958481506,-12.229759811233109,33.24514977358195,-17.177074206861363,-3.5985431050692953,13.578531101792068
20th,81.0,0.41397378288463743,0.4120519269437886,-0.0019218559408488156,0.582537191314112,0.6299697942397383,0.047432602925626344,-19.227589567209435,-12.62894602515673,6.598643542052706,-6.231720833651483,-5.463120361857717,0.768600471793766
30th,137.0,0.048322347165962815,0.028060729091160263,-0.02026161807480255,0.06489291040297504,0.041701285463243504,-0.023191624939731537,-30.451821929332734,-14.393630419839642,16.058191509493092,-12.585858714619146,-3.9052404163268837,8.680618298292263
40th,139.0,0.21473325416542616,0.14497386973571547,-0.06975938442971069,0.2995844061433984,0.2008450140349721,-0.09873939210842628,-34.590424192074174,-10.240255154634736,24.350169037439436,-12.33757605952954,-4.274221143891764,8.063354915637778
50th,235.0,-0.42767495399321886,0.856055532264399,1.283730486257618,-0.5195200408431311,1.1883257965697782,1.7078458374129093,-60.35328164656604,-11.474003680496992,48.87927796606905,-36.508747786392,-2.310869911940122,34.197877874451876
60th,80.0,-0.26862804161120685,-0.26466989637321153,0.003958145237995314,-0.33066092224288585,-0.3544721360898129,-0.023811213846927026,-45.169710967587015,-15.875391440575715,29.2943195270113,-21.040489655598684,-9.09566138940935,11.944828266189333
70th,107.0,0.15160448041294303,0.04052519227589642,-0.11107928813704661,0.19330302775838554,0.054348489713912276,-0.13895453804447327,-21.70790002469318,-15.225129997464892,6.482770027228289,-10.01489060641991,-7.633055304669613,2.3818353017502965
80th,195.0,-0.33862091846175224,0.8281436862053483,1.1667646046671005,-0.44021560514049174,1.3574770495789847,1.7976926547194765,-43.39309238030494,-11.733070183433247,31.660022196871694,-28.258583994233106,-2.6312338368844617,25.627350157348644
90th,130.0,0.002177910099284425,-1.0399397094511924,-1.0421176195504769,0.0029349778061256793,-1.444558922639204,-1.4474939004453296,-37.60629604414704,-31.414434266956203,6.191861777190834,-11.192014481101163,-14.349837730123808,-3.1578232490226448
max,113.0,0.3051502601689299,-0.36513072740861546,-0.6702809875775453,0.42887542156015457,-0.49126677497830984,-0.9201421965384644,-32.79693479823538,-20.30345149618018,12.493483302055196,-12.684045903606131,-9.066668130724254,3.617377772881877
ERM_max,157,0.7676924945545384,1.2456645062739866,0.47797201171944825,1.0564835850872667,2.0070725690179767,0.95058898393071,-19.756084014845133,-8.299351317706737,11.456732697138396,-7.029703517227194,-2.166014133588513,4.863689383638681
